120102.793966 630.518095 121.716280 -0.006082 -0.005541
269277.329682 300.363664 155.934646 -0.018256 0.015163
1260731.205931 302.010960 191.769953 0.013086 -0.002974
973263.179405 632.748262 573.028768 0.008523 -0.005928
1683880.506867 289.524653 229.518830 -0.016840 -0.013039
1760997.696668 175.193308 580.792000 0.011714 -0.019836
354965.669268 682.057687 474.823476 -0.004784 -0.011998
306862.422408 412.073321 346.396140 -0.003485 0.002366
913598.742761 34.744372 562.324804 0.011107 0.014842
723511.401901 210.362902 397.432311 -0.007313 0.019067
27418.055584 127.079960 203.341551 -0.004128 -0.010479
1026719.971107 221.766740 273.281317 -0.000716 -0.017201
919235.655535 527.435605 553.139999 -0.009943 -0.018405
247720.705461 324.077909 333.475106 0.008053 0.012690
229642.751734 125.913934 516.835372 -0.017951 0.017267
1463437.116455 330.486540 118.758231 -0.004258 0.009192
349002.480669 325.695181 533.801915 0.000876 0.011796
253345.397419 21.800474 48.642687 0.003303 0.000366
301882.374241 33.540034 101.108337 -0.017045 -0.008247
417897.793659 158.151653 419.588219 0.010567 0.015939
1032678.423930 703.157729 34.220684 -0.004919 0.017238
1981626.739717 86.758692 206.275845 -0.012516 0.000283
148080.320166 290.737029 545.912511 0.018532 0.015054
1426235.401736 72.211629 542.468364 0.011784 0.006906
826207.458426 756.166589 428.641641 0.003262 -0.019252
17939.873048 632.887639 129.673867 0.008286 0.002223
229060.592236 178.924297 260.625624 -0.013076 0.003964
729567.630556 129.573527 425.808206 0.008385 -0.006032
424191.899795 625.747100 428.038696 -0.015139 0.009786
1179453.697605 667.595840 501.597963 -0.000298 0.005140
1017047.714916 725.099254 344.266015 -0.011059 -0.000459
1184883.571782 186.372928 168.090004 0.012322 0.017644
1669257.284919 738.201006 98.228969 -0.009282 -0.016508
1530870.404807 506.887921 153.254570 -0.001030 -0.006343
1211583.405366 549.786495 75.169358 -0.007251 0.012373
1741377.547263 727.024726 385.907320 0.008276 -0.003853
544004.606336 172.324630 185.233775 0.013850 -0.002453
1594854.852927 350.209275 402.542445 -0.016923 -0.010139
1223177.906695 729.483596 101.549452 0.010990 -0.012948
527324.168257 433.100015 487.986893 0.000769 -0.019343
312490.830343 99.890021 422.426216 -0.009229 -0.002469
1025907.483430 121.092490 211.813848 -0.013740 0.014341
1509229.653286 342.229262 43.751292 -0.017671 -0.009211
1023852.793045 688.400478 427.783105 -0.012673 0.017504
1918069.081343 635.505657 509.654092 -0.014832 0.002814
59433.087734 314.252147 67.613548 0.013729 0.016466
257531.464220 800.298929 21.923303 0.013293 -0.008775
961609.428265 276.981365 259.690986 0.013353 0.000072
582120.371322 470.201463 558.382148 -0.005429 0.006024
408974.288222 701.374311 306.918005 0.016745 -0.017643
899929.745542 700.488391 512.108578 -0.008029 -0.019830
849952.291162 263.232745 237.924041 0.001496 -0.013090
617567.269419 532.511449 103.650200 -0.006174 -0.000035
907629.657959 661.513360 506.880481 0.015481 0.006354
693382.430213 141.951588 148.628180 -0.008911 0.001679
1797970.130014 385.191078 250.863883 -0.003538 -0.004076
955435.349120 688.762070 164.230456 -0.006716 -0.013576
557659.864685 605.719937 293.468302 0.007024 -0.008246
1324351.926951 788.017298 575.734459 0.013371 -0.006805
917046.023028 230.816873 93.759608 -0.007873 -0.012943
1632997.046985 519.427766 212.222773 -0.017466 0.017102
1790149.784549 770.339609 244.966816 -0.007433 -0.004990
1613713.184192 632.463867 140.932156 -0.016778 -0.015071
791753.703166 288.277917 527.569602 0.015412 -0.018580
347958.385175 437.650909 12.146460 -0.014652 -0.004658
701432.257286 473.858633 403.044219 0.000311 0.015824
1693039.169392 258.903081 327.004348 -0.012025 -0.004478
944105.254926 76.069669 210.667398 0.015285 -0.003683
1451122.988691 550.315290 119.668195 0.018429 0.010755
644142.737912 285.244614 76.791359 -0.011904 -0.010305
328294.663843 300.543092 473.809267 -0.012361 0.000409
344141.964030 428.535590 60.870168 0.013718 -0.018293
1995072.262359 551.828145 220.382170 0.001699 0.015577
1509670.835691 11.456592 590.742606 -0.015740 0.015797
783939.521193 665.399252 349.858497 0.003583 0.011721
702233.533702 730.449373 89.386109 -0.000818 -0.015291
783487.379916 514.622609 294.994979 -0.012717 0.013095
1976.599918 282.428055 217.819244 -0.015863 -0.012105
812477.567611 80.774883 531.991471 0.010925 0.005768
1551513.418346 422.468509 395.002595 0.010382 0.005360
1106838.468046 121.035929 279.534685 -0.014536 0.009717
516376.429478 389.671208 393.902167 -0.003769 0.018692
1541877.001311 639.373383 366.624925 -0.009513 0.019232
877046.727052 210.746570 200.505724 0.012089 -0.005351
1062152.807164 166.525010 280.561390 -0.003293 0.019282
220503.739184 154.857739 305.808080 0.010756 0.018113
285758.867062 257.543373 62.785273 0.004302 -0.001861
1694852.848395 693.279047 566.842753 0.000192 -0.009133
1823523.613542 219.354109 44.324591 0.000903 0.001463
109429.840049 768.383856 479.855629 -0.004449 0.010495
331166.874772 736.254035 582.371969 0.005303 -0.006521
1904142.131984 594.136467 318.580589 -0.001571 0.000439
967910.745632 483.240271 499.487379 0.003532 -0.011505
581591.096978 348.633900 47.765834 -0.010614 0.017529
706572.319710 118.042626 128.245511 -0.002964 0.006831
1499518.371885 385.500849 378.527688 0.001968 0.014850
785875.055374 571.643572 474.510959 -0.005458 -0.006112
257524.722376 252.842488 54.181323 0.006428 0.011141
1201976.699383 114.875650 228.746017 -0.002631 0.009285
1186503.038363 579.910421 101.468647 0.006854 0.018408
