120102.793966 630.346093 121.559890 -0.006111 -0.005546
269277.329682 299.848157 156.362167 -0.018289 0.015146
1260731.205931 302.379754 191.686331 0.013059 -0.002955
973263.179405 632.988252 572.861354 0.008491 -0.005941
1683880.506867 289.049932 229.150966 -0.016813 -0.013039
1760997.696668 175.523905 580.232740 0.011722 -0.019812
354965.669268 681.922570 474.484107 -0.004795 -0.012062
306862.422408 411.975101 346.462665 -0.003478 0.002350
913598.742761 35.058538 562.743574 0.011164 0.014845
723511.401901 210.156698 397.970066 -0.007305 0.019055
27418.055584 126.963552 203.046323 -0.004124 -0.010451
1026719.971107 221.746554 272.796085 -0.000715 -0.017198
919235.655535 527.155082 552.620576 -0.009944 -0.018418
247720.705461 324.305239 333.832856 0.008063 0.012672
229642.751734 125.407392 517.320517 -0.017957 0.017125
1463437.116455 330.366496 119.017218 -0.004252 0.009169
349002.480669 325.726700 534.126897 0.001383 0.011209
253345.397419 21.893526 48.652946 0.003293 0.000361
301882.374241 33.059382 100.875648 -0.017029 -0.008248
417897.793659 158.449727 420.037905 0.010564 0.015940
1032678.423930 703.018905 34.707260 -0.004922 0.017257
1981626.739717 86.404871 206.287169 -0.012564 0.000519
148080.320166 291.259876 546.336975 0.018534 0.015037
1426235.401736 72.544399 542.663122 0.011807 0.006900
826207.458426 756.258331 428.098546 0.003242 -0.019249
17939.873048 633.121021 129.736901 0.008259 0.002246
229060.592236 178.556891 260.736272 -0.012971 0.003883
729567.630556 129.811015 425.637215 0.008454 -0.006092
424191.899795 625.320250 428.313958 -0.015120 0.009729
1179453.697605 667.586693 501.742878 -0.000350 0.005134
1017047.714916 724.787164 344.253024 -0.011065 -0.000462
1184883.571782 186.720258 168.588277 0.012301 0.017678
1669257.284919 737.939707 97.756197 -0.009202 -0.017061
1530870.404807 506.858068 153.075041 -0.001087 -0.006384
1211583.405366 549.581864 75.518792 -0.007256 0.012399
1741377.547263 727.258553 385.800021 0.008301 -0.003748
544004.606336 172.715671 185.164560 0.013872 -0.002454
1594854.852927 349.731831 402.256267 -0.016924 -0.010149
1223177.906695 729.792700 101.180697 0.010921 -0.013207
527324.168257 433.121627 487.440984 0.000763 -0.019358
312490.830343 99.620897 422.350238 -0.009846 -0.002958
1025907.483430 120.705010 212.218637 -0.013729 0.014355
1509229.653286 341.723806 43.487430 -0.018250 -0.009503
1023852.793045 688.042935 428.276779 -0.012674 0.017494
1918069.081343 635.087530 509.733234 -0.014810 0.002797
59433.087734 314.639208 68.078066 0.013712 0.016465
257531.464220 800.673575 21.675413 0.013266 -0.008798
961609.428265 277.358466 259.692777 0.013380 0.000055
582120.371322 470.048268 558.551572 -0.005431 0.005986
408974.288222 701.848216 306.419878 0.016855 -0.017669
899929.745542 700.261851 511.548875 -0.008030 -0.019848
849952.291162 263.275195 237.554716 0.001513 -0.013092
617567.269419 532.337268 103.649520 -0.006174 -0.000014
907629.657959 661.950381 507.059098 0.015501 0.006307
693382.430213 141.700281 148.675497 -0.008905 0.001675
1797970.130014 385.091569 250.748679 -0.003517 -0.004091
955435.349120 688.572692 163.847564 -0.006710 -0.013568
557659.864685 605.917944 293.235577 0.007013 -0.008253
1324351.926951 788.394044 575.542168 0.013337 -0.006826
917046.023028 230.594818 93.395155 -0.007869 -0.012894
1632997.046985 518.934495 212.705701 -0.017502 0.017134
1790149.784549 770.130404 244.826752 -0.007400 -0.004939
1613713.184192 631.990156 140.507111 -0.016804 -0.015061
791753.703166 288.712735 527.045207 0.015413 -0.018595
347958.385175 437.237486 12.015840 -0.014656 -0.004603
701432.257286 473.867627 403.490788 0.000327 0.015835
1693039.169392 258.563690 326.877956 -0.012035 -0.004482
944105.254926 76.502098 210.563437 0.015372 -0.003687
1451122.988691 550.835020 119.971937 0.018416 0.010778
644142.737912 284.909015 76.500756 -0.011887 -0.010297
328294.663843 300.198488 473.821105 -0.012074 0.000430
344141.964030 428.922408 60.354048 0.013705 -0.018296
1995072.262359 551.875919 220.821707 0.001688 0.015583
1509670.835691 11.012809 591.188041 -0.015720 0.015780
783939.521193 665.499290 350.189437 0.003509 0.011740
702233.533702 730.426429 88.956403 -0.000807 -0.015174
783487.379916 514.264231 295.363968 -0.012690 0.013066
1976.599918 281.980724 217.478198 -0.015849 -0.012072
812477.567611 81.083182 532.154860 0.010930 0.005815
1551513.418346 422.761300 395.153923 0.010374 0.005368
1106838.468046 120.626224 279.808972 -0.014509 0.009728
516376.429478 389.560955 394.429424 -0.004258 0.018572
1541877.001311 639.105062 367.167443 -0.009509 0.019228
877046.727052 211.087766 200.354786 0.012099 -0.005350
1062152.807164 166.432178 281.106018 -0.003289 0.019327
220503.739184 155.161531 306.318971 0.010781 0.018105
285758.867062 257.664449 62.729586 0.004286 -0.002087
1694852.848395 693.285516 566.583217 0.000265 -0.009266
1823523.613542 219.379943 44.366086 0.000928 0.001478
109429.840049 768.258126 480.151561 -0.004464 0.010484
331166.874772 736.403708 582.187481 0.005308 -0.006558
1904142.131984 594.091889 318.592917 -0.001589 0.000435
967910.745632 483.339663 499.162811 0.003514 -0.011505
581591.096978 348.333628 48.259669 -0.010672 0.017480
706572.319710 117.958136 128.438890 -0.003025 0.006877
1499518.371885 385.556404 378.946901 0.001971 0.014868
785875.055374 571.489433 474.338533 -0.005470 -0.006111
257524.722376 253.024532 54.496776 0.006478 0.011223
1201976.699383 114.801662 229.007821 -0.002614 0.009275
1186503.038363 580.103227 101.987645 0.006815 0.018385
215485.423904 20.029190 64.826424 -0.007113 -0.001909
1555844.913030 56.604044 560.892464 -0.003704 0.004790
1610655.802121 641.140963 200.213198 0.003833 -0.013391
1363983.919548 580.688800 288.280523 0.010879 -0.004605
515601.680854 298.574174 317.753968 0.005558 0.012246
521772.659627 185.414639 319.694371 -0.002811 0.016114
984056.433190 429.828827 558.488189 0.003434 0.013526
764465.851134 302.152788 558.143089 -0.007319 0.011435
1098768.237559 98.335198 352.996223 0.014539 0.008858
1505133.839094 452.414445 265.804031 -0.010762 -0.006520
1656881.889169 392.691969 425.812638 -0.005624 -0.014824
1035409.796534 493.390613 216.201791 -0.018002 -0.018102
532033.862794 432.336268 349.818217 -0.012178 -0.014335
885049.308131 462.051134 312.548852 -0.005101 0.015764
611963.250959 737.741012 10.527444 0.015695 0.012229
1469794.933437 516.265658 223.733406 -0.012349 0.015664
1419313.830053 5.355638 222.191897 -0.003135 -0.005434
1001399.715897 751.376678 590.049401 0.014477 0.019433
57920.523946 103.098003 316.838818 0.004570 -0.007021
1340168.589419 43.953368 541.129314 -0.012374 -0.002907
1593328.125585 397.153703 208.996273 0.012550 -0.004452
308175.125303 438.508235 21.667448 0.000912 0.009145
1829796.170737 187.826670 440.369838 -0.008567 0.006237
194622.977727 628.248409 356.838136 -0.016821 0.005971
1163384.351490 85.650994 466.977369 -0.015200 0.009271
203536.384834 623.341456 467.137091 -0.019844 0.018798
408990.508136 640.564452 279.682197 0.002476 0.004643
1709918.606891 566.624643 96.546398 0.015800 -0.010599
1776676.395804 644.404725 280.138296 0.004765 -0.016391
248411.979642 575.701227 526.958435 0.008750 0.011925
1052401.075630 239.701491 543.536770 -0.007831 -0.003528
1254879.329007 324.206776 114.363958 -0.003719 -0.003556
322021.593490 487.278035 125.242839 -0.001774 -0.014808
1647379.426121 386.359422 521.374754 0.019419 -0.005111
204691.412954 699.213011 106.323528 0.002785 -0.000169
536197.156895 555.146973 128.626503 -0.014203 -0.003476
25648.950611 538.091191 428.996208 0.016654 0.018929
247729.502734 436.791791 229.383870 -0.007398 0.018031
1580350.309415 379.613844 335.060302 -0.020010 -0.015903
1443766.372951 659.240613 351.185402 0.003685 0.012393
1912564.341869 554.151347 409.415609 -0.014676 -0.009431
357511.299829 321.059768 575.542648 -0.004454 0.001832
744693.135258 324.161010 130.750775 -0.016543 -0.007026
387589.365424 167.832325 523.086726 0.002988 0.000948
1645202.005117 291.562325 -0.175831 -0.004716 -0.005352
205411.871060 83.790199 113.616350 0.007514 0.007848
1996032.971887 514.977357 234.032843 0.007585 0.010265
1306804.762830 688.171378 106.512192 0.004502 -0.009855
1450619.077985 788.763346 394.892460 0.017709 -0.017183
1969754.747101 110.791684 168.536472 0.013585 0.008608
1609086.544071 543.985074 45.276732 0.012194 -0.017509
883645.576836 726.207864 99.697199 0.005808 0.003610
1722771.757153 502.324005 142.193042 -0.009968 -0.007544
28763.775727 722.541129 101.812012 -0.011916 0.000474
845989.907554 733.587817 301.486444 -0.016756 0.014405
1143645.596292 54.697771 600.547416 0.014092 0.016917
1423342.375748 525.810521 361.897430 0.011474 -0.001577
1329764.171191 185.021032 221.922261 0.013251 0.014450
1926056.274178 553.085963 294.595832 -0.012012 0.017727
1598411.507718 172.983231 507.774095 0.018777 -0.003701
726058.746095 314.210739 195.440408 0.014548 -0.001021
375371.614646 348.248254 324.717831 -0.012692 -0.008675
932014.105344 718.198089 567.147684 -0.017147 0.007072
811741.037672 587.904077 550.865574 0.010982 0.002646
1557690.799962 589.568333 155.108714 -0.009262 0.017505
399385.155365 53.116811 91.005409 -0.018131 -0.018560
1122038.441301 328.244962 256.477850 0.015487 -0.009124
1805346.826001 59.645970 425.640616 -0.010741 0.011340
1995636.369100 729.378778 97.298032 0.017696 0.019499
1695958.700821 279.196612 427.686518 0.010650 -0.015091
558004.577904 435.843648 516.867808 0.001463 0.012501
1597187.265566 589.499965 528.931727 0.018088 0.011276
1833981.536251 409.971924 114.605999 -0.006178 -0.003986
929917.220459 197.650793 284.919648 -0.013224 0.007525
1471826.909795 138.801719 361.073368 0.015872 -0.015403
1165988.196230 595.123127 277.981579 -0.008200 0.000422
1172216.120722 460.756034 32.214497 -0.002214 -0.015468
1736107.381869 196.576850 508.091814 0.009950 -0.012184
1259741.624473 533.166796 424.878202 0.012848 -0.019579
218963.730251 229.112308 155.176391 0.003365 -0.001621
1902503.935575 255.804492 379.435401 0.002184 -0.011332
1496596.111682 109.283911 576.154055 -0.011566 -0.002668
941537.357374 638.192312 5.782776 0.001075 -0.010181
245239.558744 316.013044 292.831078 0.018816 -0.014287
1372376.816986 480.058741 484.712784 -0.004178 -0.003134
1637971.852737 403.503484 423.809588 -0.017040 -0.016318
337179.376901 23.814448 245.435742 0.012151 0.003353
1249672.392965 440.363495 432.938618 0.003371 0.010439
310196.676436 44.190184 335.853760 -0.013357 0.003302
1607296.809371 230.156577 584.915307 -0.008225 -0.009719
236307.595035 784.142253 515.161896 0.017032 -0.004956
561161.337682 597.195821 528.970904 0.019428 0.012911
1939371.158341 125.277262 512.135723 -0.004854 0.018365
870700.636353 1.942071 305.631060 -0.013715 0.003551
541779.813609 249.575046 386.774598 0.013272 -0.000878
453110.709066 506.608518 459.834367 -0.011932 0.017062
47266.968548 257.085621 543.097663 0.015293 -0.010206
562186.379247 129.904044 594.443644 -0.013527 -0.013989
1629854.769274 105.382938 185.094179 0.006688 0.000382
534606.907766 82.389051 307.349351 0.011065 -0.009662
203362.833803 38.321668 342.436500 0.009815 0.015238
92345.910190 778.980521 306.338832 0.012416 -0.012993
877177.283576 667.488056 297.775134 -0.006204 0.008677
1484435.888699 501.038457 528.972323 0.009362 0.011481
64404.659935 438.930632 550.598287 -0.006309 -0.011465
856791.879449 487.265915 190.736577 0.017635 -0.004614
1153201.109335 33.794269 259.568270 -0.014249 0.011672
618554.387530 154.426030 456.469423 0.012848 -0.019888
1875266.974734 207.486784 503.067091 -0.002711 0.004181
1111007.126566 140.197846 138.738999 -0.002542 0.016430
34336.430968 375.571978 275.473163 0.016995 0.003920
1349224.196444 292.353698 249.792503 0.019691 -0.007784
1602661.077679 455.057219 209.714278 -0.010641 0.008543
276647.354605 434.614493 544.376610 0.016540 -0.005576
1822198.850020 671.240947 373.161741 0.009936 -0.009118
